transaction_id,transaction_amount,payment_method,transaction_hour,delivery_time_days,device_type,ip_risk_score,customer_age,customer_region,num_previous_transactions,chargeback_history,account_tenure_days,preferred_language,num_items,discount_applied,cart_abandon_rate,time_on_site_sec,favourite_animal,astrological_sign,lucky_number,browser_theme_color,random_string,browser_version_str,fraudulent
7708,114.85,card,9,3,mobile,7.0,71,EU,2,0,2439,it,8,0,0.292,468,elephant,Taurus,93,dark,r_6221,dark_elephant,0
7709,61.67,card,13,5,desktop,32.0,76,LATAM,0,0,3039,en,3,0,0.487,393,tiger,Taurus,40,light,r_5762,light_tiger,0
7710,147.0,card,11,7,mobile,26.8,70,EU,3,0,3292,fr,3,1,0.447,357,elephant,Capricorn,28,dark,r_6252,dark_elephant,1
7711,2.72,card,11,1,mobile,32.9,36,NA,1,0,3587,fr,3,1,0.228,422,cat,Aquarius,4,purple,r_1135,purple_cat,0
7712,36.55,card,1,1,mobile,9.7,30,APAC,4,0,3138,fr,6,0,0.366,279,rabbit,Leo,97,purple,r_580,purple_rabbit,0
7713,21.65,card,18,7,mobile,13.9,68,EU,1,0,4549,pt,1,0,0.474,232,tiger,Taurus,21,green,r_9286,green_tiger,0
7714,47.43,card,12,3,mobile,25.9,78,EU,5,0,249,es,8,0,0.085,308,dog,Gemini,96,purple,r_1902,purple_dog,0
7715,6.01,card,9,14,mobile,25.6,69,EU,3,0,837,en,2,0,0.31,1,dog,Aries,61,dark,r_2249,dark_dog,0
7716,246.56,bank_transfer,22,2,mobile,15.2,50,EU,6,0,3979,en,1,0,0.516,151,rabbit,Aries,73,purple,r_9969,purple_rabbit,0
7717,20.21,card,20,2,mobile,18.7,63,NA,3,0,341,es,1,0,0.571,382,dog,Taurus,59,purple,r_9654,purple_dog,0
7718,204.4,card,0,2,mobile,22.7,22,NA,2,0,3782,en,5,0,0.338,196,dog,Leo,98,blue,r_791,blue_dog,0
7719,44.4,card,0,1,mobile,9.4,64,EU,3,0,1589,en,2,0,0.369,269,tiger,Virgo,4,blue,r_857,blue_tiger,1
7720,338.82,paypal,7,2,desktop,28.5,68,EU,4,1,2047,en,5,1,0.603,39,cat,Capricorn,18,blue,r_1835,blue_cat,0
7721,64.61,card,5,1,mobile,13.7,26,EU,2,0,3681,de,8,1,0.297,182,cat,Pisces,83,light,r_8764,light_cat,0
7722,213.7,card,19,3,mobile,36.3,79,NA,2,0,2324,en,9,0,0.522,121,dog,Aquarius,41,light,r_8363,light_dog,1
7723,0.43,card,2,5,mobile,7.3,25,EU,1,0,1271,es,8,1,0.1,101,dog,Libra,2,blue,r_9688,blue_dog,0
7724,110.34,google_pay,12,2,mobile,10.6,20,APAC,2,0,1947,en,7,0,0.358,48,tiger,Pisces,88,light,r_3664,light_tiger,0
7725,186.69,card,11,1,mobile,16.7,53,NA,2,0,136,en,2,1,0.023,285,owl,Capricorn,97,green,r_2131,green_owl,0
7726,12.04,card,19,14,desktop,32.3,61,NA,3,0,661,en,3,0,0.14,233,cat,Virgo,55,green,r_9308,green_cat,0
7727,8.09,card,15,1,mobile,43.1,33,LATAM,3,0,1744,fr,7,0,0.077,383,rabbit,Aries,29,dark,r_6909,dark_rabbit,0
7728,44.21,card,10,3,mobile,9.7,22,ME,1,0,992,it,2,0,0.293,249,owl,Virgo,60,green,r_9205,green_owl,0
7729,217.06,card,23,5,mobile,3.3,41,NA,2,0,3864,en,2,0,0.241,328,tiger,Aquarius,7,blue,r_3419,blue_tiger,1
7730,62.54,paypal,3,2,mobile,36.9,25,EU,3,0,2778,es,4,1,0.313,127,owl,Scorpio,56,blue,r_2406,blue_owl,0
7731,59.97,card,7,5,mobile,1.4,46,NA,4,0,4210,de,6,0,0.09,299,tiger,Libra,28,dark,r_7379,dark_tiger,0
7732,12.17,paypal,6,3,mobile,38.5,66,ME,4,0,639,fr,3,0,0.222,280,tiger,Virgo,30,green,r_5076,green_tiger,0
7733,0.06,card,15,2,mobile,1.2,59,NA,1,0,4400,de,2,1,0.142,299,cat,Virgo,71,purple,r_7158,purple_cat,0
7734,132.92,card,11,7,mobile,24.8,52,EU,4,0,4601,pt,2,1,0.099,315,dog,Scorpio,26,dark,r_3775,dark_dog,0
7735,7.33,card,5,3,mobile,21.4,36,EU,1,0,431,it,7,0,0.097,48,elephant,Virgo,40,purple,r_896,purple_elephant,0
7736,80.38,card,22,3,desktop,13.8,51,EU,3,0,3350,en,2,0,0.169,15,elephant,Sagittarius,84,light,r_7042,light_elephant,0
7737,196.85,paypal,5,3,desktop,39.1,35,APAC,8,0,435,fr,8,0,0.189,112,dog,Aquarius,54,blue,r_6856,blue_dog,1
7738,18.72,card,10,2,mobile,23.5,67,NA,4,0,4189,en,8,0,0.383,296,cat,Taurus,88,purple,r_4034,purple_cat,0
7739,87.56,paypal,11,2,mobile,17.8,56,EU,0,0,4557,en,2,0,0.247,28,dog,Scorpio,6,light,r_9581,light_dog,0
7740,6.56,bank_transfer,15,1,mobile,15.2,39,NA,3,0,4028,es,7,0,0.618,219,cat,Aquarius,37,purple,r_7927,purple_cat,0
7741,74.06,card,21,1,mobile,19.5,28,APAC,1,0,1065,es,3,1,0.208,125,tiger,Libra,94,dark,r_1767,dark_tiger,0
7742,14.32,bank_transfer,15,2,desktop,25.2,25,NA,4,0,182,es,5,0,0.064,443,cat,Gemini,72,purple,r_1878,purple_cat,0
7743,106.53,card,22,1,mobile,22.9,18,EU,3,1,741,es,1,0,0.232,314,dog,Aries,8,purple,r_9030,purple_dog,0
7744,28.67,card,15,1,desktop,19.8,18,ME,3,0,4841,pt,1,0,0.273,76,cat,Sagittarius,41,purple,r_1839,purple_cat,0
7745,49.8,paypal,3,2,mobile,9.1,33,NA,7,0,1415,it,7,1,0.141,257,tiger,Capricorn,62,blue,r_8878,blue_tiger,0
7746,73.19,card,11,3,mobile,13.8,61,APAC,1,0,1831,de,8,0,0.257,23,owl,Pisces,58,blue,r_2254,blue_owl,0
7747,15.03,card,4,1,desktop,10.9,28,EU,3,0,4876,en,1,1,0.271,129,owl,Virgo,22,green,r_3338,green_owl,0
7748,108.27,paypal,8,3,mobile,3.7,30,EU,3,0,491,en,9,0,0.142,237,dog,Sagittarius,46,blue,r_2662,blue_dog,0
7749,28.84,google_pay,17,3,mobile,23.5,60,EU,4,0,3095,it,6,1,0.452,297,owl,Leo,16,light,r_2992,light_owl,0
7750,86.86,card,8,5,desktop,21.5,70,EU,1,0,4298,en,8,0,0.299,260,elephant,Capricorn,63,light,r_476,light_elephant,0
7751,13.78,bank_transfer,15,3,desktop,16.7,68,NA,4,0,4384,pt,6,0,0.293,285,rabbit,Gemini,53,dark,r_8255,dark_rabbit,0
7752,93.21,card,20,7,desktop,24.8,61,EU,2,0,1215,fr,5,0,0.453,133,dog,Aquarius,90,purple,r_7860,purple_dog,0
7753,10.97,apple_pay,0,3,mobile,8.9,63,EU,3,0,959,en,1,0,0.335,89,tiger,Libra,33,dark,r_6888,dark_tiger,0
7754,44.32,card,22,1,mobile,2.0,79,NA,3,0,3030,de,1,1,0.444,203,dog,Aquarius,34,green,r_2064,green_dog,0
7755,22.72,paypal,4,2,mobile,29.4,28,EU,8,0,671,en,4,0,0.059,199,tiger,Capricorn,18,green,r_2102,green_tiger,0
7756,110.39,card,18,3,desktop,7.3,28,LATAM,7,0,2711,en,1,0,0.417,146,cat,Capricorn,94,purple,r_8106,purple_cat,0
7757,24.31,bank_transfer,2,2,mobile,7.5,65,EU,3,0,14,fr,3,0,0.171,242,dog,Capricorn,90,purple,r_5281,purple_dog,0
7758,170.77,paypal,0,2,mobile,31.5,79,APAC,1,0,2534,es,5,0,0.251,208,dog,Sagittarius,37,light,r_3612,light_dog,0
7759,177.92,card,22,3,desktop,29.0,25,EU,2,0,1541,en,4,0,0.322,17,elephant,Sagittarius,17,dark,r_8361,dark_elephant,0
7760,17.5,card,13,2,desktop,4.0,35,EU,2,0,972,en,4,0,0.52,181,rabbit,Pisces,76,green,r_4702,green_rabbit,1
7761,76.12,bank_transfer,17,7,desktop,15.1,54,LATAM,3,0,2017,fr,7,1,0.228,350,owl,Taurus,29,dark,r_2980,dark_owl,0
7762,7.34,paypal,7,2,mobile,13.9,34,EU,3,0,2020,en,3,0,0.328,224,elephant,Sagittarius,42,purple,r_7685,purple_elephant,0
7763,39.75,card,13,3,mobile,10.9,19,LATAM,4,0,1937,de,8,0,0.689,74,owl,Aries,97,light,r_3717,light_owl,1
7764,99.95,card,19,14,desktop,27.0,57,ME,3,0,636,en,1,0,0.443,28,dog,Aquarius,13,green,r_1734,green_dog,0
7765,86.17,bank_transfer,19,5,desktop,16.4,61,APAC,2,0,33,en,8,0,0.078,240,rabbit,Cancer,94,purple,r_1455,purple_rabbit,0
7766,78.4,card,12,3,mobile,12.8,50,EU,4,0,1478,es,2,0,0.187,156,elephant,Aquarius,63,purple,r_7869,purple_elephant,1
7767,26.56,card,20,7,mobile,23.9,60,APAC,4,0,2410,it,6,1,0.028,134,elephant,Aquarius,57,purple,r_4600,purple_elephant,0
7768,37.99,apple_pay,15,3,mobile,5.1,18,EU,3,0,4693,en,9,0,0.076,99,elephant,Sagittarius,20,blue,r_7597,blue_elephant,0
7769,8.69,card,8,2,mobile,41.1,50,APAC,3,0,3613,fr,3,0,0.39,81,owl,Taurus,45,light,r_6318,light_owl,0
7770,101.56,card,6,7,mobile,23.9,56,ME,3,0,3498,en,5,1,0.402,165,owl,Sagittarius,82,green,r_6320,green_owl,0
7771,56.08,card,2,1,mobile,33.2,55,EU,4,0,4310,de,5,0,0.467,47,dog,Cancer,64,purple,r_3785,purple_dog,0
7772,98.69,bank_transfer,19,2,mobile,33.2,64,EU,4,0,4808,en,8,0,0.099,332,elephant,Aries,25,dark,r_5229,dark_elephant,0
7773,22.9,card,0,2,mobile,26.1,36,ME,3,0,3169,fr,7,0,0.274,229,cat,Gemini,55,purple,r_1997,purple_cat,0
7774,31.38,paypal,23,5,mobile,13.7,45,NA,2,0,2565,es,5,0,0.535,8,tiger,Capricorn,78,green,r_3046,green_tiger,0
7775,32.54,bank_transfer,7,1,mobile,19.8,35,NA,3,0,3782,de,4,0,0.17,411,elephant,Pisces,17,blue,r_1386,blue_elephant,0
7776,2.09,card,13,3,desktop,28.6,54,NA,4,0,453,pt,6,1,0.119,166,owl,Taurus,91,blue,r_3543,blue_owl,0
7777,33.37,bank_transfer,12,2,mobile,6.6,77,NA,0,1,1506,it,5,0,0.623,249,owl,Sagittarius,21,green,r_1642,green_owl,0
7778,130.09,card,6,1,desktop,14.1,48,NA,2,0,2669,fr,6,1,0.547,219,rabbit,Libra,53,dark,r_2035,dark_rabbit,0
7779,182.07,paypal,12,14,desktop,10.8,60,NA,0,0,3757,en,8,0,0.084,328,tiger,Leo,5,green,r_4991,green_tiger,0
7780,58.42,card,21,1,mobile,14.9,38,EU,3,0,3303,fr,7,1,0.523,240,owl,Gemini,73,purple,r_2586,purple_owl,0
7781,48.63,paypal,6,2,mobile,33.3,63,ME,2,0,4522,en,3,1,0.344,60,rabbit,Libra,29,blue,r_3545,blue_rabbit,0
7782,2.5,card,19,1,mobile,17.2,33,LATAM,3,0,1343,pt,1,1,0.05,253,tiger,Aries,41,blue,r_5312,blue_tiger,0
7783,169.09,card,19,3,mobile,23.4,24,EU,4,0,2339,en,1,0,0.274,188,elephant,Scorpio,36,blue,r_7254,blue_elephant,0
7784,1.05,apple_pay,4,5,mobile,43.8,77,ME,4,0,541,en,1,1,0.41,169,tiger,Sagittarius,3,dark,r_7882,dark_tiger,0
7785,231.67,card,3,7,mobile,40.3,25,EU,1,0,3337,en,7,0,0.038,168,rabbit,Virgo,80,green,r_1367,green_rabbit,0
7786,53.74,bank_transfer,3,2,mobile,21.0,55,APAC,4,0,2845,de,2,1,0.18,240,rabbit,Pisces,52,dark,r_8287,dark_rabbit,0
7787,33.48,card,5,3,desktop,36.0,64,EU,3,0,1455,en,3,1,0.284,111,elephant,Capricorn,78,blue,r_2129,blue_elephant,0
7788,206.39,card,13,3,mobile,32.3,56,ME,0,0,1822,it,3,1,0.443,270,owl,Aquarius,19,dark,r_9733,dark_owl,0
7789,1.98,bank_transfer,2,3,desktop,46.2,65,APAC,6,0,721,en,2,0,0.161,2,rabbit,Capricorn,81,blue,r_3763,blue_rabbit,0
7790,69.67,card,2,5,mobile,23.8,77,NA,7,1,1713,en,7,1,0.129,169,cat,Cancer,16,dark,r_3951,dark_cat,0
7791,63.69,bank_transfer,23,5,desktop,10.5,28,LATAM,4,0,4562,fr,4,0,0.225,23,cat,Scorpio,53,dark,r_121,dark_cat,0
7792,19.81,card,2,1,mobile,4.6,75,NA,5,0,169,en,3,0,0.123,224,rabbit,Capricorn,77,dark,r_2752,dark_rabbit,0
7793,44.81,card,3,1,mobile,14.8,68,APAC,5,0,3576,pt,5,0,0.058,303,tiger,Leo,20,green,r_7406,green_tiger,0
7794,84.5,paypal,21,5,mobile,9.6,41,NA,2,0,3309,en,3,0,0.673,44,dog,Virgo,75,dark,r_6436,dark_dog,0
7795,103.9,card,8,2,mobile,44.3,35,LATAM,0,0,2542,en,6,0,0.076,246,rabbit,Cancer,28,purple,r_9800,purple_rabbit,0
7796,0.06,card,21,2,mobile,12.1,48,EU,2,0,1929,en,4,1,0.385,290,rabbit,Leo,90,green,r_9569,green_rabbit,1
7797,220.98,paypal,15,2,mobile,17.6,39,EU,4,0,2862,it,4,0,0.151,148,rabbit,Virgo,74,blue,r_1549,blue_rabbit,0
7798,14.38,card,18,2,mobile,22.5,58,EU,4,0,861,fr,3,0,0.244,81,tiger,Scorpio,1,blue,r_775,blue_tiger,0
7799,21.28,card,15,3,desktop,12.2,39,EU,1,0,2301,en,2,0,0.039,345,cat,Sagittarius,45,dark,r_1265,dark_cat,0
7800,24.46,bank_transfer,11,2,mobile,61.3,64,NA,2,0,632,en,8,0,0.307,300,rabbit,Virgo,23,light,r_5181,light_rabbit,0
7801,3.08,bank_transfer,5,3,desktop,17.3,72,EU,1,0,598,fr,1,1,0.195,35,dog,Scorpio,11,light,r_1382,light_dog,0
7802,10.5,card,19,1,mobile,11.3,38,EU,0,0,3546,it,9,1,0.383,143,owl,Taurus,24,blue,r_6361,blue_owl,1
7803,343.52,card,20,5,mobile,7.5,38,EU,1,0,1647,en,1,0,0.327,84,dog,Virgo,84,light,r_1403,light_dog,0
7804,30.29,paypal,20,5,mobile,15.9,37,EU,2,0,3733,es,6,0,0.155,68,cat,Aries,50,purple,r_3942,purple_cat,0
7805,9.8,card,2,3,mobile,24.4,47,EU,5,0,1458,en,2,0,0.191,71,elephant,Virgo,10,blue,r_2823,blue_elephant,0
7806,9.05,card,20,2,desktop,27.4,77,NA,4,0,2791,en,3,0,0.149,235,dog,Aries,54,dark,r_2572,dark_dog,0
7807,101.68,google_pay,4,1,mobile,4.4,36,EU,2,0,186,de,4,0,0.353,103,cat,Aquarius,16,purple,r_2612,purple_cat,0
7808,154.24,card,6,1,mobile,18.6,67,APAC,3,0,3681,es,1,0,0.17,109,rabbit,Gemini,71,blue,r_7159,blue_rabbit,0
7809,23.76,card,4,1,desktop,3.5,52,NA,2,0,1716,de,9,0,0.128,173,owl,Gemini,65,light,r_5399,light_owl,0
7810,1.69,bank_transfer,8,1,desktop,11.7,74,EU,3,0,4093,pt,9,0,0.187,242,dog,Capricorn,93,blue,r_9090,blue_dog,0
7811,20.19,paypal,14,5,mobile,18.7,50,LATAM,2,0,1709,pt,9,1,0.307,318,cat,Pisces,27,light,r_4214,light_cat,1
7812,4.65,bank_transfer,20,14,desktop,16.6,25,EU,4,0,2180,en,7,0,0.033,11,owl,Aries,93,green,r_2227,green_owl,0
7813,8.73,card,19,1,mobile,16.6,48,EU,4,0,2612,en,2,0,0.334,313,cat,Capricorn,2,green,r_7756,green_cat,0
7814,45.18,card,5,1,mobile,8.7,72,APAC,4,0,2029,en,3,1,0.564,335,owl,Aries,78,purple,r_9458,purple_owl,0
7815,20.9,bank_transfer,7,7,desktop,8.0,35,NA,1,0,695,de,1,0,0.273,137,owl,Sagittarius,32,blue,r_5561,blue_owl,0
7816,58.04,card,19,3,desktop,9.7,24,EU,4,0,3808,pt,6,0,0.369,161,owl,Cancer,20,green,r_1890,green_owl,0
7817,23.39,paypal,4,2,desktop,4.5,36,NA,2,0,3594,de,8,1,0.154,240,cat,Aquarius,86,blue,r_7002,blue_cat,0
7818,225.79,card,16,14,mobile,16.9,61,LATAM,5,0,525,en,2,0,0.357,71,cat,Virgo,19,light,r_5145,light_cat,0
7819,189.11,paypal,9,3,mobile,9.7,38,EU,5,0,3305,es,5,0,0.056,5,dog,Sagittarius,66,blue,r_8111,blue_dog,0
7820,66.93,card,0,3,desktop,20.7,28,NA,3,0,4121,de,4,0,0.042,88,dog,Libra,85,blue,r_2983,blue_dog,0
7821,35.01,card,15,3,mobile,1.9,41,NA,4,0,2038,en,3,1,0.384,61,tiger,Taurus,15,blue,r_4098,blue_tiger,0
7822,38.39,card,23,1,desktop,11.1,75,EU,4,0,4380,it,4,0,0.435,366,dog,Gemini,40,blue,r_7220,blue_dog,0
7823,42.46,paypal,22,2,mobile,20.7,56,LATAM,3,0,551,fr,1,0,0.683,55,owl,Virgo,38,green,r_9159,green_owl,0
7824,104.03,card,20,1,mobile,27.2,55,EU,2,0,2460,en,1,1,0.057,43,tiger,Aries,29,green,r_1966,green_tiger,0
7825,48.07,paypal,0,3,mobile,49.6,32,APAC,2,0,4225,de,7,0,0.347,319,elephant,Sagittarius,15,light,r_8979,light_elephant,0
7826,155.44,card,2,1,desktop,17.9,47,APAC,2,0,2756,es,9,0,0.219,315,owl,Capricorn,8,dark,r_3904,dark_owl,0
7827,230.73,card,5,2,mobile,33.6,36,EU,2,1,2483,en,3,0,0.19,228,cat,Leo,66,purple,r_1997,purple_cat,0
7828,32.75,paypal,16,2,mobile,22.8,25,LATAM,2,0,58,fr,2,1,0.278,513,elephant,Aries,50,blue,r_2744,blue_elephant,1
7829,65.8,card,21,2,mobile,23.8,36,NA,3,0,2111,en,2,0,0.199,123,cat,Scorpio,47,dark,r_5062,dark_cat,0
7830,7.99,card,1,1,mobile,47.3,18,EU,5,0,1941,pt,2,1,0.287,331,owl,Cancer,83,blue,r_3626,blue_owl,0
7831,17.9,card,4,5,desktop,9.4,71,NA,1,0,1275,de,7,0,0.075,336,cat,Pisces,44,green,r_73,green_cat,0
7832,42.68,paypal,10,2,desktop,29.1,72,EU,3,0,934,en,2,0,0.199,81,tiger,Capricorn,16,dark,r_9690,dark_tiger,0
7833,18.47,apple_pay,9,5,desktop,40.8,36,EU,4,0,1151,en,6,0,0.079,184,cat,Aries,72,light,r_1040,light_cat,0
7834,167.36,card,14,5,mobile,35.3,69,EU,1,0,4542,en,5,0,0.13,294,cat,Libra,46,blue,r_5675,blue_cat,0
7835,13.79,card,17,1,mobile,26.8,60,EU,3,0,1047,fr,2,0,0.458,192,rabbit,Aries,30,green,r_7023,green_rabbit,0
7836,48.65,card,16,2,desktop,29.2,42,NA,3,0,3271,it,5,1,0.279,148,cat,Scorpio,14,dark,r_543,dark_cat,0
7837,74.45,paypal,13,5,desktop,12.7,60,NA,4,0,3893,en,6,0,0.221,58,tiger,Pisces,6,dark,r_7181,dark_tiger,0
7838,94.18,card,12,2,tablet,8.4,74,ME,3,0,2517,es,6,1,0.09,265,tiger,Aries,22,green,r_7081,green_tiger,0
7839,38.64,paypal,19,7,mobile,21.6,29,EU,5,0,3655,pt,5,0,0.219,141,tiger,Leo,12,light,r_2346,light_tiger,0
7840,162.67,card,1,3,mobile,18.1,46,EU,4,0,4629,fr,7,1,0.422,103,elephant,Sagittarius,33,purple,r_1566,purple_elephant,0
7841,67.21,bank_transfer,11,3,desktop,23.7,76,EU,4,0,696,en,7,1,0.486,162,owl,Libra,87,blue,r_5776,blue_owl,0
7842,46.32,card,10,5,tablet,10.0,47,EU,3,0,3577,en,5,0,0.283,321,tiger,Gemini,42,blue,r_2697,blue_tiger,0
7843,5.57,apple_pay,18,1,desktop,28.6,43,EU,3,0,3258,en,5,1,0.184,234,owl,Aquarius,63,green,r_617,green_owl,0
7844,49.99,card,11,3,desktop,14.8,73,EU,5,0,3605,en,5,0,0.09,367,cat,Aries,60,dark,r_6419,dark_cat,0
7845,137.51,card,3,1,mobile,20.5,74,EU,2,0,647,en,1,0,0.196,122,cat,Capricorn,29,blue,r_8456,blue_cat,0
7846,76.27,paypal,9,2,mobile,27.8,26,EU,4,0,87,en,3,0,0.106,151,dog,Aquarius,26,purple,r_4043,purple_dog,0
7847,142.78,paypal,11,1,desktop,20.0,45,ME,1,0,344,en,3,0,0.42,308,dog,Aquarius,53,blue,r_3185,blue_dog,0
7848,54.5,card,6,3,mobile,9.5,68,EU,3,0,4932,en,5,0,0.431,56,dog,Capricorn,47,light,r_4088,light_dog,0
7849,10.09,google_pay,22,5,tablet,1.0,58,APAC,2,0,31,it,3,0,0.304,260,cat,Cancer,5,green,r_3149,green_cat,0
7850,1.1,card,5,1,mobile,8.4,32,LATAM,2,0,4075,fr,3,0,0.251,73,tiger,Leo,15,light,r_7944,light_tiger,0
7851,28.9,card,7,5,mobile,29.2,74,NA,0,0,4678,en,9,0,0.276,272,tiger,Aquarius,7,blue,r_5258,blue_tiger,1
7852,95.78,card,10,1,mobile,24.0,78,APAC,5,0,3682,fr,7,0,0.178,14,owl,Scorpio,74,light,r_8191,light_owl,0
7853,124.95,card,5,1,mobile,21.0,38,EU,1,0,4701,fr,5,0,0.297,97,dog,Gemini,43,light,r_2866,light_dog,1
7854,28.05,paypal,20,7,desktop,15.7,43,EU,1,0,1299,en,9,1,0.327,99,tiger,Cancer,88,dark,r_3327,dark_tiger,0
7855,54.76,card,2,1,desktop,6.2,46,NA,4,0,1566,de,3,0,0.25,175,owl,Capricorn,7,dark,r_4839,dark_owl,0
7856,43.73,card,20,1,mobile,15.9,55,EU,3,0,305,it,3,1,0.121,46,owl,Cancer,11,dark,r_5504,dark_owl,0
7857,42.28,card,19,1,desktop,18.1,60,EU,2,0,2263,en,1,0,0.042,429,dog,Gemini,26,blue,r_7434,blue_dog,0
7858,21.05,card,18,2,mobile,19.0,26,EU,7,1,2774,fr,1,1,0.069,23,rabbit,Cancer,81,dark,r_8246,dark_rabbit,0
7859,11.73,apple_pay,0,2,mobile,28.2,70,APAC,5,0,2520,pt,8,1,0.173,301,dog,Cancer,62,blue,r_2578,blue_dog,0
7860,17.52,bank_transfer,23,1,mobile,22.7,31,EU,8,0,3472,en,7,0,0.167,123,owl,Aquarius,59,light,r_6105,light_owl,0
7861,4.55,card,3,2,desktop,25.5,42,EU,2,0,1765,en,9,0,0.28,242,tiger,Leo,76,purple,r_1314,purple_tiger,0
7862,17.66,card,18,2,desktop,39.6,21,EU,2,0,1745,de,6,1,0.095,426,cat,Aries,7,dark,r_4143,dark_cat,0
7863,0.74,apple_pay,19,3,mobile,10.9,20,APAC,0,0,2975,en,9,0,0.12,123,dog,Aquarius,31,green,r_1553,green_dog,0
7864,78.95,card,16,7,mobile,22.6,43,EU,2,0,4366,de,4,0,0.461,261,owl,Pisces,59,light,r_7689,light_owl,0
7865,30.43,card,21,2,desktop,21.9,61,EU,5,0,1150,en,1,1,0.088,242,dog,Aries,65,light,r_218,light_dog,0
7866,289.38,card,18,3,mobile,36.2,25,NA,4,1,1903,de,1,0,0.464,261,elephant,Libra,97,green,r_3810,green_elephant,0
7867,17.23,card,23,2,mobile,9.2,28,EU,1,0,1034,en,7,0,0.29,151,dog,Pisces,88,purple,r_5508,purple_dog,0
7868,33.95,bank_transfer,13,1,desktop,30.5,27,EU,5,0,3081,en,2,0,0.419,95,owl,Taurus,59,green,r_3312,green_owl,0
7869,35.43,card,9,5,mobile,40.8,51,ME,7,0,1216,en,6,1,0.221,399,dog,Scorpio,30,light,r_7698,light_dog,0
7870,0.68,google_pay,20,3,mobile,21.2,22,EU,1,0,1546,es,5,0,0.398,106,rabbit,Virgo,23,purple,r_9755,purple_rabbit,0
7871,146.21,card,8,1,mobile,25.0,46,NA,3,0,3499,es,4,1,0.223,276,rabbit,Scorpio,30,green,r_9982,green_rabbit,0
7872,2.6,card,15,1,desktop,9.1,68,EU,2,0,6,en,9,1,0.716,204,tiger,Cancer,4,light,r_1443,light_tiger,0
7873,225.31,google_pay,14,2,desktop,6.2,21,EU,1,0,4179,fr,7,0,0.178,285,owl,Virgo,39,dark,r_3891,dark_owl,1
7874,178.11,bank_transfer,15,5,mobile,22.9,67,EU,3,0,4685,pt,1,1,0.315,272,elephant,Virgo,9,green,r_398,green_elephant,1
7875,61.35,paypal,17,5,mobile,43.5,63,EU,4,0,2450,fr,9,0,0.231,2,tiger,Leo,98,light,r_723,light_tiger,0
7876,62.75,card,20,2,desktop,26.8,76,EU,1,0,789,pt,9,0,0.292,151,dog,Cancer,47,purple,r_7812,purple_dog,0
7877,84.85,paypal,22,1,mobile,36.4,26,EU,4,0,1771,en,5,0,0.305,196,cat,Capricorn,28,blue,r_7479,blue_cat,0
7878,39.16,card,22,2,mobile,12.0,79,APAC,1,0,3536,en,8,0,0.496,305,owl,Cancer,79,purple,r_1174,purple_owl,0
7879,83.35,card,9,5,mobile,7.0,78,EU,3,0,3313,en,4,0,0.263,234,elephant,Capricorn,6,green,r_7536,green_elephant,0
7880,3.66,paypal,2,2,desktop,30.6,42,EU,3,1,1058,en,1,0,0.591,311,cat,Cancer,29,blue,r_6465,blue_cat,0
7881,4.45,paypal,6,1,desktop,39.6,34,EU,1,0,3999,fr,5,0,0.252,105,cat,Taurus,92,blue,r_6724,blue_cat,1
7882,48.89,paypal,6,1,mobile,7.5,64,EU,0,0,2829,de,1,0,0.389,188,elephant,Cancer,23,light,r_9616,light_elephant,0
7883,63.81,paypal,19,2,mobile,53.8,54,NA,4,0,2102,en,6,0,0.186,189,dog,Leo,93,green,r_4664,green_dog,0
7884,175.01,card,10,1,desktop,32.9,65,APAC,2,0,2141,en,8,0,0.482,301,elephant,Taurus,59,light,r_6916,light_elephant,0
7885,8.84,card,22,5,mobile,22.2,78,EU,3,0,1394,en,1,1,0.299,92,cat,Gemini,80,green,r_7910,green_cat,0
7886,138.37,paypal,23,2,mobile,34.5,49,NA,2,0,642,it,1,0,0.42,38,dog,Sagittarius,68,purple,r_7511,purple_dog,1
7887,18.86,card,2,7,desktop,17.5,54,EU,2,0,2295,en,2,1,0.221,131,cat,Cancer,48,light,r_1251,light_cat,0
7888,40.08,card,17,3,mobile,4.9,77,ME,1,0,1653,es,6,0,0.299,306,tiger,Gemini,55,purple,r_2878,purple_tiger,0
7889,30.45,card,11,2,desktop,10.7,74,EU,3,0,2371,en,2,0,0.333,301,tiger,Sagittarius,37,green,r_8463,green_tiger,0
7890,40.89,card,22,3,mobile,28.8,69,NA,3,0,3154,de,1,0,0.475,2,elephant,Sagittarius,9,purple,r_5039,purple_elephant,0
7891,13.05,google_pay,16,2,mobile,10.2,72,EU,6,0,4334,en,2,0,0.218,62,dog,Scorpio,58,light,r_5280,light_dog,0
7892,56.03,card,8,1,mobile,23.2,55,ME,3,0,1714,pt,3,0,0.624,242,owl,Aquarius,20,blue,r_523,blue_owl,0
7893,129.41,card,4,14,desktop,20.6,65,NA,1,0,14,fr,6,0,0.187,245,tiger,Taurus,6,green,r_3801,green_tiger,0
7894,46.6,paypal,17,3,desktop,9.0,78,EU,5,0,1532,en,5,1,0.068,275,dog,Pisces,77,light,r_4032,light_dog,0
7895,53.96,card,22,1,desktop,16.3,74,EU,3,0,1846,en,5,0,0.677,149,tiger,Cancer,35,green,r_23,green_tiger,0
7896,151.11,apple_pay,8,2,mobile,12.7,58,EU,7,0,2537,fr,5,1,0.28,341,tiger,Aries,19,purple,r_9075,purple_tiger,1
